stage_id,title,order,step_id,left,top,description,en_title,en_description,de_title,de_description,es_title,es_description,ru_title,ru_description
seven_card_stud_showdown,The winner,3,seven_card_stud_showdown_3,66,68,"The winner is the player with the best five-card combination, also known as the hand.",The winner,"The winner is the player with the best five-card combination, also known as the hand.",Der Gewinner,"Gewinner ist der Spieler mit der besten Kombination aus fünf Karten, die auch als Hand bezeichnet wird.",El ganador,"El ganador será aquel jugador que cuente con la mejor combinación de cinco cartas, también denominada “la mano”.",Победитель,"Победителем становится игрок, который сможет собрать лучшую пятикарточную комбинацию (покерная рука)."
snap_deal,Dealer,1,snap_deal_1,28,10,"The Dealer is a table position assigned to the player who acts last in all betting rounds except pre-flop – as long as they choose to play the hand. It is also known as the ‘dealer button’ or simply the ‘button’ and is indicated by a ‘D’ marker. The dealer position is important because it determines the order in which players can act.

The dealer is known to be the best table position. The player in the dealer position can observe the actions of their opponents before it's their turn to act. It allows the player to analyse their opponents and make decisions based on their previous actions.

In SNAP poker, you can never predict when you will be the dealer for a specific hand, because you are randomly re-seated at a new table as soon as the hand ends, or you decide to fold.",Dealer,"The Dealer is a table position assigned to the player who acts last in all betting rounds except pre-flop – as long as they choose to play the hand. It is also known as the ‘dealer button’ or simply the ‘button’ and is indicated by a ‘D’ marker. The dealer position is important because it determines the order in which players can act.

The dealer is known to be the best table position. The player in the dealer position can observe the actions of their opponents before it's their turn to act. It allows the player to analyse their opponents and make decisions based on their previous actions.

In SNAP poker, you can never predict when you will be the dealer for a specific hand, because you are randomly re-seated at a new table as soon as the hand ends, or you decide to fold.",Dealer,"Der Dealer ist eine Tischposition, die dem Spieler zugewiesen wird, der in allen Einsatzrunden mit Ausnahme des Preflops als letzter an der Reihe ist – solange er sich entschließt, die Hand zu spielen. Diese Position wird als „Dealer-Button“ oder einfach als „Button“ bezeichnet und durch die Markierung „D“ gekennzeichnet. Die Dealer-Position ist wichtig, weil sie die Reihenfolge bestimmt, in der Spieler agieren können.

Der Dealer ist bekanntermaßen die beste Tischposition. Der Spieler in der Dealer-Position kann die Aktionen seiner Gegenspieler beobachten, bevor er seinerseits an der Reihe ist. Auf diese Weise kann der Spieler seine Gegner analysieren und Entscheidungen auf Basis ihrer vorherigen Aktionen treffen.

Beim SNAP-Poker können Sie niemals vorhersagen, wann Sie für eine bestimmte Hand der Dealer sind, weil Sie nach dem Zufallsprinzip an einen neuen Tisch umgesetzt werden, sobald die Hand endet oder Sie sich entschließen, auszusteigen.",Crupier,"El Crupier es una posición de la mesa que se asigna a aquel jugador que participe en último lugar en todas las rondas de apuestas, a excepción de la ronda “Pre-flop”, siempre y cuando decida jugar esa mano. También suele denominarse como “botón del crupier” o simplemente “botón”, y aparece resaltado por el indicador “D” La posición del crupier es esencial porque define el orden en el que pueden participar los jugadores.

El crupier es considerado como la mejor posición de la mesa. El jugador que se encuentre en la posición del crupier cuenta con la posibilidad de analizar todas las acciones de sus oponentes antes de realizar su jugada. Le permite evaluar a sus oponentes y tomar decisiones en función de sus acciones anteriores.

En SNAP Poker, es imposible predecir cuándo te tocará ser el crupier de una mano en cuestión ya que se te asigna aleatoriamente a una mesa nueva en cuanto finaliza una mano o cuando decides retirarte.
",Дилер,"Дилер — это позиция за столом, назначаемая игроку, который во всех раундах торговли за исключением префлопа принимает решение последним (если, конечно, решит продолжать розыгрыш). Эта позиция также называется ""баттоном"" или просто ""кнопкой"" и отмечается маркером ‘D’. Позиция дилера важна, так как она определяет очередность хода среди игроков.

Баттон — это лучшая позиция за столом. Игрок на баттоне всегда знает действия всех своих оппонентов, прежде чем принимает решение сам. Это позволяет игроку проанализировать своих соперников и играть, отталкиваясь от их предыдущих действий.

В SNAP-покере вы не можете предугадать, в какой именно раздаче вы окажетесь на баттоне, потому что посадка происходит случайным образом, как только раздача заканчивается или вы решаете сброситься."
snap_deal,Small Blind,2,snap_deal_2,79,10,"The small blind, marked as SB, is the first of the two initial forced bets in a game of Texas Hold'em. It is placed by the player immediately to the left of the dealer, and rotates after each hand to the next player, in a clockwise fashion. In a $10/$20 No Limit (NLHE) game, the small blind is equal to $10. However, in a Fixed Limit NLHE game, the SB is equal to one-half of the selected table’s lower betting limit. For example, if a table’s betting stake is $10/$20, the small blind would be $5.",Small Blind,"The small blind, marked as SB, is the first of the two initial forced bets in a game of Texas Hold'em. It is placed by the player immediately to the left of the dealer, and rotates after each hand to the next player, in a clockwise fashion. In a $10/$20 No Limit (NLHE) game, the small blind is equal to $10. However, in a Fixed Limit NLHE game, the SB is equal to one-half of the selected table’s lower betting limit. For example, if a table’s betting stake is $10/$20, the small blind would be $5.",Small Blind,"Der Small Blind mit der Kennzeichnung SB ist der erste der beiden anfänglichen Zwangseinsätze in einem Texas Hold'em-Spiel. Er wird von dem Spieler unmittelbar links neben dem Dealer platziert und rotiert nach jeder Hand im Uhrzeigersinn zum nächsten Spieler. Bei einem $ 10/$ 20-No-Limit-Spiel (NLHE) entspricht der Small Blind einem Betrag von $ 10. Bei einem Fixed Limit NLHE-Spiel entspricht der SB jedoch dem halben Betrag des unteren Einsatzlimits am ausgewählten Tisch. Wenn der Einsatz an einem Tisch z. B. $ 10/$ 20 ist, beträgt der Small Blind $ 5.
",Ciega pequeña,"La ciega pequeña, identificada como SB, es la primera de las dos apuestas forzadas iniciales que se realizan en una partida de Texas Hold'em. Es el jugador sentado justo a la izquierda del crupier quien realiza dicha apuesta. Una vez finalizada esa mano, será el siguiente jugador quien se encargue de realizar la apuesta y, así, sucesivamente (siempre hacia la derecha). En un juego No Limit (NLHE) de $10/$20, el importe de la ciega pequeña equivale a $10. No obstante, en un juego Fixed Limit NLHE, el importe de la SB equivale a la mitad del límite de apuestas inferior seleccionado en la mesa. Por ejemplo, si la apuesta realizada en una mesa es de $10/$20, la ciega pequeña equivaldría a $5.
",Малый блайнд,"Малый блайнд, отмеченный маркером SB, — это первая из двух изначальных принудительных ставок в игре Texas Hold'em. Он ставится игроком, сидящим сразу слева от дилера. Эта обязанность в каждой раздаче переходит к следующему игроку по часовой стрелке. В игре $10/$20 No-Limit (NLHE) малый блайнд равен $10. Заметим, что в игре Fixed Limit NLHE SB равен половине малой ставки за конкретным игровым столом. Например, если за столом играют $10/$20, малый блайнд равен $5."
snap_deal,Big Blind,3,snap_deal_3,91,64,"The big blind, marked as BB, is the second of the two initial mandatory bets. It is placed by the player immediately to the left of the small blind, and rotates after each hand to the next player, in a clockwise fashion. In a $10/$20 No Limit (NLHE) game, the big blind is equal to $20. However, in a Fixed Limit NLHE game, the BB is equal to the selected table’s lower betting limit. For example, if a table’s betting stake is $10/$20, the small blind would be $10.

In NLHE games, the amount of the big blind is also the minimum bet in the current betting round. The small and big blinds are important because they incite the action and get the game going, since there's already money to vie for in the pot.   ",Big Blind,"The big blind, marked as BB, is the second of the two initial mandatory bets. It is placed by the player immediately to the left of the small blind, and rotates after each hand to the next player, in a clockwise fashion. In a $10/$20 No Limit (NLHE) game, the big blind is equal to $20. However, in a Fixed Limit NLHE game, the BB is equal to the selected table’s lower betting limit. For example, if a table’s betting stake is $10/$20, the small blind would be $10.

In NLHE games, the amount of the big blind is also the minimum bet in the current betting round. The small and big blinds are important because they incite the action and get the game going, since there's already money to vie for in the pot.   ",Big Blind,"Der Big Blind mit der Kennzeichnung BB ist der zweite der beiden anfänglichen Zwangseinsätze. Er wird von dem Spieler unmittelbar links neben dem Small Blind platziert und rotiert nach jeder Hand im Uhrzeigersinn zum nächsten Spieler. In einem $ 10/$ 20-No-Limit-Spiel (NLHE) entspricht der Big Blind einem Betrag von $ 20. Bei einem Fixed Limit NLHE-Spiel entspricht der BB jedoch dem unteren Einsatzlimit am ausgewählten Tisch. Wenn der Einsatz an einem Tisch z. B. $ 10/$ 20 ist, beträgt der Big Blind $ 10.

Bei NLHE-Spielen ist der Betrag des Big Blinds auch der Mindesteinsatz in der aktuellen Einsatzrunde. Small Blind und Big Blind sind wichtig, weil sie das Geschehen anheizen und dafür sorgen, dass das Spiel ins Rollen kommt, weil sich bereits Geld im Pot befindet, um das man wetteifern kann.   
",Ciega grande,"La ciega grande, identificada como BB, es la segunda de las dos apuestas obligatorias iniciales realizadas. Es el jugador sentado justo a la izquierda de la ciega pequeña quien realiza dicha apuesta. Una vez finalizada esa mano, será el siguiente jugador quien se encargue de realizar la apuesta y, así, sucesivamente (siempre hacia la derecha). En un juego No Limit (NLHE) de $10/$20, el importe de la ciega grande equivale a $20. No obstante, en un juego Fixed Limit NLHE, el importe de la BB equivale al límite de apuestas inferior seleccionado en la mesa. Por ejemplo, si la apuesta realizada en una mesa es de $10/$20, la ciega pequeña equivaldría a $10.

En juegos NLHE, el importe de la ciega grande también equivale a la apuesta mínima realizada en la ronda de apuestas actual. Tanto las ciegas pequeñas como las ciegas grandes son de vital importancia puesto que incitan a la acción y permiten que el juego se desarrolle con normalidad ya que hay dinero en juego por el que competir.   
",Большой блайнд,"Большой блайнд, отмеченный маркером BB, — это вторая из двух изначальных принудительных ставок. Он ставится игроком, сидящим сразу слева от малого блайнда. Эта обязанность в каждой раздаче переходит к следующему игроку по часовой стрелке. В игре $10/$20 No-Limit (NLHE) большой блайнд равен $20. Заметим, что в игре Fixed Limit NLHE BB равен малой ставке за конкретным игровым столом. Например, если за столом играют $10/$20, большой блайнд равен $10.

В NLHE размер большого блайда — это одновременно минимальная ставка, возможная в текущем раунде торговли. Малый и большой блайнды важны, так как они провоцируют экшен и заставляют игроков в дальнейшем делать ставки и бороться за банк, ведь в нем уже есть деньги."
snap_deal,Hole cards,4,snap_deal_4,56,50,"After the small and big blinds are posted, each player gets two face-down cards. These are the players’ individual cards, also known as hole cards.",Hole cards,"After the small and big blinds are posted, each player gets two face-down cards. These are the players’ individual cards, also known as hole cards.",Taschenkarten,"Nachdem Small Blind und Big Blind gebracht wurden, erhält jeder Teilnehmer zwei Karten verdeckt. Dies sind die eigenen Karten der Spieler, die so genannten „Taschenkarten“.",Hole cards (cartas de mano),"Tras lanzar ambas apuestas (la ciega grande y la ciega pequeña), cada jugador recibirá dos cartas cubiertas que constituirán las cartas individuales de dicho jugador, también conocidas como hole cards (cartas de mano).
",Закрытые карты,"После постановки малого и большого блайндов каждый игрок получает две закрытые карты. Это личные карты игроков, которые также называются закрытыми или карманными картами."
snap_pre_flop,First player to act,1,snap_pre_flop_1,90,90,"The betting action starts with the player to the left of the big blind. The position of the player who acts first in the pre-flop round is known as ‘under the gun’ (UTG). It is considered to be the weakest table position, because the UTG player has to make decisions with no prior information about their opponents' play.",First player to act,"The betting action starts with the player to the left of the big blind. The position of the player who acts first in the pre-flop round is known as ‘under the gun’ (UTG). It is considered to be the weakest table position, because the UTG player has to make decisions with no prior information about their opponents' play.","Erster Spieler, der an der Reihe ist","Das Setzen beginnt mit dem Teilnehmer links neben dem Big Blind. Die Position des Teilnehmers, der in der Preflop-Runde als erster an der Reihe ist, wird „Under the Gun“ (UTG) genannt. Sie gilt als schwächste Tischposition, weil der UTG-Spieler Entscheidungen treffen muss, ohne bereits Informationen über das Spiel des Gegners zu besitzen.",Primer jugador en actuar,"El jugador situado a la izquierda de la ciega grande inicia las apuestas. La posición de este jugador en la ronda “Pre-flop” se conoce como “under the gun” (UTG) (en el ojo de mira). Está considerada como la posición más débil de la mesa ya que el jugador UTG debe tomar decisiones sin conocer nada acerca de la jugada de sus oponentes.
","Игрок, за которым первое слово","Торговля начинается с игрока, расположенного слева от большого блайнда. Позиция игрока, который первым принимает решение на префлопе, называется ""under the gun"" (UTG). Она считается худшей позицией за столом, потому что в UTG игрок обязан принимать решение, не имея никакой информации о действиях соперников."
snap_pre_flop,Call,2,snap_pre_flop_2,71,90,"To call is to match the bet made by the previous player. The first bet after the big blind needs to match the big blind, or raise it.",Call,"To call is to match the bet made by the previous player. The first bet after the big blind needs to match the big blind, or raise it.",Mitgehen,"Mitgehen bedeutet, den gleichen Einsatz wie der vorherige Spieler zu bringen. Der erste Einsatz nach dem Big Blind muss dem Big Blind entsprechen oder höher sein.",Igualar,"Igualar consiste en hacer coincidir una apuesta con la apuesta realizada por el jugador anterior. La primera apuesta que se realice justo después de la ciega grande debe coincidir con la ciega grande o elevarla.
",Колл,"Заколлировать — значит уравнять ставку, сделанную предыдущим игроком. Первая ставка после большого блайнда должна либо уравнять большой блайнд, либо повысить стоимость продолжения розыгрыша."
snap_pre_flop,Raise,3,snap_pre_flop_3,22,90,"To raise is to increase the bet amount made by the previous player. If the current bet has already been raised, all the subsequent bets have to at least equal this raise amount.",Raise,"To raise is to increase the bet amount made by the previous player. If the current bet has already been raised, all the subsequent bets have to at least equal this raise amount.",Erhöhen,"Erhöhen bedeutet, den Einsatzbetrag des vorherigen Spielers zu erhöhen. Wenn der aktuelle Einsatz bereits erhöht wurde, müssen alle folgenden Einsätze mindestens diesem erhöhten Betrag entsprechen.",Subir,"Subir consiste en aumentar el importe de la apuesta realizada por el jugador anterior. Si ya se ha elevado la apuesta actual, las siguientes apuestas deberán igualar, como mínimo, este nuevo importe.
",Рейз,"Рейзить — значит повышать ставку, сделанную предыдущим игроком. Если текущая ставка уже была повышена, все последующую ставки должны быть как минимум равны рейзу."
snap_pre_flop,SNAP Fold,4,snap_pre_flop_4,38,50,"To fold is to not play a hand. If you decide to fold you are no longer eligible to take part in any more betting and get re-seated at a new table straight away with new opponents and newly dealt cards.

In SNAP, you don't have to wait until your turn to fold the hand. You can decide to not to play as soon as you are dealt your hole cards. This is what makes SNAP so different and super fast. Other players on the table will not see that you folded until it is your turn to act.",SNAP Fold,"To fold is to not play a hand. If you decide to fold you are no longer eligible to take part in any more betting and get re-seated at a new table straight away with new opponents and newly dealt cards.

In SNAP, you don't have to wait until your turn to fold the hand. You can decide to not to play as soon as you are dealt your hole cards. This is what makes SNAP so different and super fast. Other players on the table will not see that you folded until it is your turn to act.",SNAP Aussteigen,"Aussteigen bedeutet, eine Hand nicht zu spielen. Wenn Sie sich entschließen, auszusteigen, dürfen Sie sich nicht mehr am Setzen beteiligen und werden sofort an einen neuen Tisch mit neuen Gegenspielern und neu ausgeteilten Karten umgesetzt.

Bei SNAP müssen Sie nicht warten, bis Sie an der Reihe sind, um mit Ihrer Hand auszusteigen. Sie können sich entschließen, nicht zu spielen, sobald Sie Ihre Taschenkarten erhalten haben. Genau das macht SNAP so rasant und anders. Dass Sie ausgestiegen sind, sehen die anderen Spieler am Tisch jedoch erst, wenn Sie an der Reihe sind.",SNAP Retirarse,"Retirarse consiste en no jugar una mano. Si decides retirarte, ya no podrás participar en ninguna otra apuesta y se te asignará a una nueva mesa, con nuevos oponentes y una nueva mano de cartas.

En SNAP, no tendrás que esperar a que llegue tu turno para retirarte. Podrás decidir si seguir con la partida o no desde el momento en el que recibas las hole cards (cartas de mano). Es por ello por lo que SNAP es tan diferente y rápido. El resto de jugadores de la mesa no verán que te has retirado hasta que llegue tu turno.
",SNAP Фолд,"Сфолдить — значит выйти из розыгрыша. Если вы сбросились, вы теряете право участвовать в торговле, и вас сразу пересаживают за новый стол с новыми соперниками и заново сданными картами.

В SNAP вам необязательно ждать своей очереди, чтобы сбросить карты. Вы можете отказаться от участия в розыгрыше, как только вам сдали закрытые карты. Вот благодаря чему SNAP уникален, и игровой процесс в нем протекает так быстро. При этом игроки за прежним столом не будут знать, что вы сбросили свою руку, пока очередь хода не дойдет до вашего места за этим столом."
snap_pre_flop,"“Fold, Watch and Play”",5,snap_pre_flop_5,48,50,"If you decided to fold your cards, but you still want to see how the hand ends, you can use the option of “Fold, Watch and Play”. In this instance, you are still re-seated at a new table ready to start a new hand. However, you can watch the previous hand in ‘observer mode’. Bear in mind that it is only possible to observe one hand at a time.

The “Fold, Watch and Play” option is enabled for SNAP ring (cash) games only.","“Fold, Watch and Play”","If you decided to fold your cards, but you still want to see how the hand ends, you can use the option of “Fold, Watch and Play”. In this instance, you are still re-seated at a new table ready to start a new hand. However, you can watch the previous hand in ‘observer mode’. Bear in mind that it is only possible to observe one hand at a time.

The “Fold, Watch and Play” option is enabled for SNAP ring (cash) games only.","Aussteigen, zuschauen und spielen","Wenn Sie sich entschlossen haben, mit Ihren Karten auszusteigen, aber trotzdem verfolgen möchten, wie die Hand endet, können Sie die Option „Aussteigen, zuschauen und spielen“ verwenden. In diesem Fall werden immer noch an einen neuen Tisch umgesetzt und können sofort eine neue Hand beginnen. Sie können die vorherige Hand jedoch im „Beobachtermodus“ verfolgen. Beachten Sie, dass jeweils immer nur eine einzige Hand verfolgt werden kann.

Die Option „Aussteigen, zuschauen und spielen“ wird nur für SNAP-Ringspiele (Cash Games) aktiviert.","Retírate, observa y juega","Si decides retirar tus cartas pero sigues queriendo ver cómo acaba la mano, puedes utilizar la opción “Retírate, observa y juega”. Es decir: sigues “sentado” en una nueva mesa preparado para comenzar una mano nueva. Sin embargo, puedes ver la mano anterior en “modo observación”. Ten en cuenta que únicamente podrás observar una mano a la vez.

La opción “Retírate, observa y juega” solamente está activada para los juegos ring game (dinero en efectivo) SNAP.
","Функция ""Сбросить и смотреть""","Если вы решили сбросить свои карты, но хотите посмотреть, как будет проходить розыгрыш, вы можете воспользоваться функцией ""Сбросить и смотреть"". В таком случае вас по-прежнему пересаживают за новый стол, и вы в любой момент можете начать новую раздачу. Однако при этом у вас остается возможность посмотреть предыдущий розыгрыш в режиме наблюдателя. Обратите внимание, что одновременно можно смотреть только за одной раздачей.

Функция ""Сбросить и смотреть"" в SNAP-покере доступна только в кэш-играх."
snap_pre_flop,Check,6,snap_pre_flop_6,29,10,"To check means to bet nothing. In the pre-flop round, only the big blind has an option to check  - and only if no-one has raised. If there is a prior raise, the big blind can either call, raise, fold or go all-in.",Check,"To check means to bet nothing. In the pre-flop round, only the big blind has an option to check  - and only if no-one has raised. If there is a prior raise, the big blind can either call, raise, fold or go all-in.",Schieben,"Schieben bedeutet, nichts zu setzen. In der Preflop-Runde besitzt nur der Big Blind die Möglichkeit, zu schieben - und nur dann, wenn niemand erhöht hat. Wenn zuvor ein Teilnehmer erhöht hat, kann der Big Blind entweder mitgehen, erhöhen, aussteigen oder All-in gehen.",Pasar,"Pasar significa no realizar ninguna apuesta. En la ronda “Pre-flop”, solo existe la opción de pasar en las ciegas grandes (siempre y cuando ningún jugador haya subido la apuesta). Si la apuesta anterior se hubiera subido, se podrá igualar, subir, retirar o ir “all-in” con la ciega grande.
",Чек,"Чекнуть — значит ничего не поставить. На префлопе такая опция имеется только у большого блайнда и только в том случае, если никто до него не сделал рейз. Если рейз все же был сделан, большой блайнд может заколлировать, ререйзить или пойти олл-ин."
snap_pre_flop,End of betting,7,snap_pre_flop_7,42,10,The betting round continues until all active players have each contributed equal amounts to the pot.,End of betting,The betting round continues until all active players have each contributed equal amounts to the pot.,Ende des Setzens,"Die Einsatzrunde wird fortgesetzt, bis alle aktiven Spieler die gleichen Beträge zum Pot beigesteuert haben.",Fin de la ronda de apuestas,"La ronda de apuestas continúa hasta que todos los jugadores activos hayan contribuido, a partes iguales, en el pozo.
",Конец торговли,"Торговля продолжается до тех пор, пока все по-прежнему участвующие в розыгрыше игроки не внесут в банк одинаковую сумму."
snap_flop,Flop,1,snap_flop_1,27,50,Three face-up community cards are dealt on the table. ,Flop,Three face-up community cards are dealt on the table. ,Flop,"Drei Gemeinschaftskarten werden offen auf dem Tisch ausgeteilt. ",“Flop”,"Se repartirán tres cartas comunes boca arriba sobre la mesa. 
",Флоп,На стол выкладываются три открытые общие карты.
snap_flop,First player’s actions,2,snap_flop_2,10,10,"The first person to act is the first active player seated to the left of the dealer. 
They have two options: check or place a bet. If the first player decides to check (bets nothing), the action passes, clockwise, to the next player.",First player’s actions,"The first person to act is the first active player seated to the left of the dealer. 
They have two options: check or place a bet. If the first player decides to check (bets nothing), the action passes, clockwise, to the next player.",Aktionen des ersten Spielers,"Die erste Person, die an der Reihe ist, ist der erste aktive Spieler, der links neben dem Dealer sitzt.Dieser Spieler hat zwei Möglichkeiten: schieben oder einen Einsatz platzieren. Wenn der erste Spieler sich entschließt, zu schieben (also nichts setzt), wechselt die Action im Uhrzeigersinn zum nächsten Spieler.",Acciones del primer jugador,"La primera persona en actuar es aquel participante de la mano que se encuentre sentado a la izquierda del crupier.
Puede elegir entre dos opciones: pasar o realizar una apuesta. Si el primer jugador decide pasar (no apostar nada), la acción se desarrolla hacia la derecha y le toca al siguiente jugador actuar.
",Действия первого игрока,"Первым принимает решение ближайший активный игрок слева от дилера.
У него две опции: чек или ставка. Если первый игрок решит чекнуть (ничего не поставит), ход переходит к следующему игроку по часовой стрелке."
snap_flop,Initial bet amount,3,snap_flop_3,30,10,"The initial bet amount should equal or exceed the minimum bet amount, which is equal to the big blind. All subsequent bets must equal or exceed that initial bet.",Initial bet amount,"The initial bet amount should equal or exceed the minimum bet amount, which is equal to the big blind. All subsequent bets must equal or exceed that initial bet.",Erster Einsatzbetrag,"Die Höhe des ersten Einsatzbetrags sollte mindestens dem Mindesteinsatzbetrag entsprechen, der mit dem Big Blind identisch ist. Alle weiteren Einsätze müssen diesem ersten Einsatz entsprechen oder ihn übersteigen.",Importe de la apuesta inicial,"El importe de la apuesta inicial debe ser igual o superior al importe de la apuesta mínima, que debe ser igual al de la ciega grande. El resto de apuestas debe ser igual o superior a la apuesta inicial.
",Размер первой ставки,"Размер первой ставки должен быть не меньше минимального, т.е. не меньше большого блайнда.  Все последующие ставки должны быть не меньше этой первой ставки."
snap_flop,Other players’ actions,4,snap_flop_4,78,10,"After the initial bet is placed, all remaining players have four options: call, raise, fold or all-in. ",Other players’ actions,"After the initial bet is placed, all remaining players have four options: call, raise, fold or all-in. ",Aktionen der anderen Spieler,"Nachdem der erste Einsatz platziert wurde, haben alle übrigen Spieler vier Möglichkeiten: mitgehen, erhöhen, aussteigen oder All-in gehen. ",Acciones del resto de jugadores,"Una vez realizada la apuesta inicial, el resto de jugadores podrá elegir entre estas cuatro opciones: igualar la apuesta, subirla, retirarse o ir “all-in”. 
",Действия других игроков,"После того как была сделана первая ставка, у всех оставшихся игроков четыре опции: колл, рейз, фолд или олл-ин. "
snap_flop,End of betting,5,snap_flop_5,21,90,"The betting round ends when all players, who have not folded, have bet equal amounts in the pot. If all players decide to check in the current betting round, meaning there are no new bets, the pot remains the same as in the pre-flop round. If all players, except one, decide to fold in the current round, the player who has not folded wins the pot, and the betting round ends.",End of betting,"The betting round ends when all players, who have not folded, have bet equal amounts in the pot. If all players decide to check in the current betting round, meaning there are no new bets, the pot remains the same as in the pre-flop round. If all players, except one, decide to fold in the current round, the player who has not folded wins the pot, and the betting round ends.",Ende des Setzens,"Die Einsatzrunde endet, wenn alle Spieler, die nicht ausgestiegen sind, die gleichen Beträge zum Pot beigesteuert haben. Wenn alle Spieler sich entschließen, in der aktuellen Einsatzrunde zu schieben, es also keine neuen Einsätze gibt, bleibt der Pot derselbe wie in der Preflop-Runde. Wenn alle Spieler mit Ausnahme eines Spielers sich entschließen, in der aktuellen Runde auszusteigen, gewinnt der Spieler, der nicht ausgestiegen ist, den Pot und die Einsatzrunde endet.",Fin de la ronda de apuestas,"La ronda de apuestas finaliza cuando todos los jugadores, que permanezcan en la partida, hayan apostado el mismo importe en el pozo. Si todos los jugadores deciden pasar en esta ronda (sin la realización de apuestas nuevas), el pozo seguirá siendo el mismo que el de la ronda “Pre-flop”. Si todos los jugadores, a excepción de uno, deciden retirarse en esta ronda, el jugador que permanezca en la ronda será quien gane el pozo, con la consiguiente finalización de la ronda.
",Конец торговли,"Торговля заканчивается, когда все игроки, которые не сбросились, внесут в банк одинаковую сумму. Если в текущем раунде все игроки решат чекнуть, т.е. новых ставок сделано не будет, размер банка остается прежним — таким же, как на префлопе.  Если все игроки за исключением одного решат в текущем раунде сброситься, оставшийся игрок выигрывает банк, и розыгрыш завершается."
snap_turn,Turn,1,snap_turn_1,67,50,The fourth face-up community card is dealt on the table.,Turn,The fourth face-up community card is dealt on the table.,Turn,Die vierte Gemeinschaftskarte wird offen auf dem Tisch ausgeteilt.,“Turn”,"Se repartirá la cuarta carta común boca arriba sobre la mesa.
",Терн,На стол раздается четвертая открытая общая карта.
snap_turn,First player’s actions,2,snap_turn_2,78,13,"The first person to act is the first active player to the left of the dealer. They have two options: check or bet. If the first player decides to check (bets nothing), the action passes clockwise to the next player.",First player’s actions,"The first person to act is the first active player to the left of the dealer. They have two options: check or bet. If the first player decides to check (bets nothing), the action passes clockwise to the next player.",Aktionen des ersten Spielers,"Die erste Person, die an der Reihe ist, ist der erste aktive Spieler links neben dem Dealer. Dieser Spieler hat zwei Möglichkeiten: schieben oder setzen. Wenn der erste Spieler sich entschließt, zu schieben (also nichts setzt), wechselt die Action im Uhrzeigersinn zum nächsten Spieler.",Acciones del primer jugador,"La primera persona en actuar es aquel participante de la mano que se encuentre a la izquierda del crupier. Puede elegir entre dos opciones: pasar o apostar. Si el primer jugador decide pasar (no apostar nada), la acción se desarrolla hacia la derecha y le toca al siguiente jugador actuar.
",Действия первого игрока,"Первым принимает решение ближайший активный игрок слева от дилера. У него две опции: чек или ставка. Если первый игрок решит чекнуть (ничего не поставит), ход переходит к следующему игроку по часовой стрелке."
snap_turn,Other players’ actions,3,snap_turn_3,91,64,"After the initial bet is placed, the players have the same options as in the previous rounds: call, raise, fold or go all-in.",Other players’ actions,"After the initial bet is placed, the players have the same options as in the previous rounds: call, raise, fold or go all-in.",Aktionen der anderen Spieler,"Nachdem der erste Einsatz platziert wurde, haben die Spieler dieselben Möglichkeiten wie in den vorherigen Runden: mitgehen, erhöhen, aussteigen oder All-in gehen.",Acciones del resto de jugadores,"Tras realizar la apuesta inicial, los jugadores contarán con las mismas opciones que en las rondas anteriores: igualarla, subirla, retirarse o ir “all-in”.
",Действия других игроков,"После того как была сделана первая ставка, у всех оставшихся игроков появляются те же четыре опции, что и в предыдущих раундах: колл, рейз, фолд или олл-ин."
snap_turn,End of betting,4,snap_turn_4,20,90,"The betting round ends when all players, who have not folded, have placed equal amounts in the pot. If all players decide to check in the current betting round, meaning there are no new bets, the amount in the pot remains the same as after the flop betting round. If all players, except one, decide to fold in the current round, the player who has not folded wins the pot, and the betting round ends.",End of betting,"The betting round ends when all players, who have not folded, have placed equal amounts in the pot. If all players decide to check in the current betting round, meaning there are no new bets, the amount in the pot remains the same as after the flop betting round. If all players, except one, decide to fold in the current round, the player who has not folded wins the pot, and the betting round ends.",Ende des Setzens,"Die Einsatzrunde endet, wenn alle Spieler, die nicht ausgestiegen sind, die gleichen Beträge zum Pot beigesteuert haben. Wenn alle Spieler sich entschließen, in der aktuellen Einsatzrunde zu schieben, es also keine neuen Einsätze gibt, bleibt der Betrag im Pot identisch mit dem Betrag nach der Flop-Einsatzrunde. Wenn alle Spieler mit Ausnahme eines Spielers sich entschließen, in der aktuellen Runde auszusteigen, gewinnt der Spieler, der nicht ausgestiegen ist, den Pot und die Einsatzrunde endet.",Fin de la ronda de apuestas,"La ronda de apuestas finaliza cuando todos los jugadores, que permanezcan en la partida, hayan apostado el mismo importe en el pozo. Si todos los jugadores deciden pasar en esta ronda (sin la realización de apuestas nuevas), el importe del pozo seguirá siendo el mismo que en la ronda de apuestas “Flop”. Si todos los jugadores, a excepción de uno, deciden retirarse en esta ronda, el jugador que permanezca en la ronda será quien gane el pozo, con la consiguiente finalización de la ronda.
",Конец торговли,"Торговля заканчивается, когда все игроки, которые не сбросились, добавят в банк одинаковую сумму. Если в текущем раунде все игроки решат чекнуть, т.е. новых ставок сделано не будет, размер банка остается прежним — таким же, как на флопе.  Если все игроки за исключением одного решат в текущем раунде сброситься, оставшийся игрок выигрывает банк, и розыгрыш завершается."
